Word Category,Word,Occurrences,Base Form,Total Occurrences
V,radicaron,0,radicar,8
V,radicará,0,radicar,8
V,radicarán,0,radicar,8
V,radicarás,0,radicar,8
V,radicaré,0,radicar,8
V,radicaréis,0,radicar,8
V,radicaría,0,radicar,8
V,radicaríais,0,radicar,8
V,radicaríamos,0,radicar,8
V,radicarían,0,radicar,8
V,radicarías,0,radicar,8
V,radicas,0,radicar,8
V,radicase,0,radicar,8
V,radicaseis,0,radicar,8
V,radicasen,0,radicar,8
V,radicases,0,radicar,8
V,radicaste,0,radicar,8
V,radicasteis,0,radicar,8
V,radico,0,radicar,8
V,radicábamos,0,radicar,8
V,radicáis,0,radicar,8
V,radicáramos,0,radicar,8
V,radicáremos,0,radicar,8
V,radicásemos,0,radicar,8
V,radicó,1,radicar,8
V,radique,0,radicar,8
V,radiquemos,0,radicar,8
V,radiquen,0,radicar,8
V,radiques,0,radicar,8
V,radiqué,0,radicar,8
V,radiquéis,0,radicar,8
V,raja,0,rajar,0
V,rajaba,0,rajar,0
V,rajabais,0,rajar,0
V,rajaban,0,rajar,0
V,rajabas,0,rajar,0
V,rajad,0,rajar,0
V,rajada,0,rajar,0
V,rajadas,0,rajar,0
V,rajado,0,rajar,0
V,rajados,0,rajar,0
V,rajamos,0,rajar,0
V,rajan,0,rajar,0
V,rajando,0,rajar,0
V,rajar,0,rajar,0
V,rajara,0,rajar,0
V,rajarais,0,rajar,0
V,rajaran,0,rajar,0
V,rajaras,0,rajar,0
V,rajare,0,rajar,0
V,rajareis,0,rajar,0
V,rajaremos,0,rajar,0
V,rajaren,0,rajar,0
V,rajares,0,rajar,0
V,rajaron,0,rajar,0
V,rajará,0,rajar,0
V,rajarán,0,rajar,0
V,rajarás,0,rajar,0
V,rajaré,0,rajar,0
V,rajaréis,0,rajar,0
V,rajaría,0,rajar,0
V,rajaríais,0,rajar,0
V,rajaríamos,0,rajar,0
V,rajarían,0,rajar,0
V,rajarías,0,rajar,0
V,rajas,0,rajar,0
V,rajase,0,rajar,0
V,rajaseis,0,rajar,0
V,rajasen,0,rajar,0
V,rajases,0,rajar,0
V,rajaste,0,rajar,0
V,rajasteis,0,rajar,0
V,raje,0,rajar,0
V,rajemos,0,rajar,0
V,rajen,0,rajar,0
V,rajes,0,rajar,0
V,rajo,0,rajar,0
V,rajábamos,0,rajar,0
V,rajáis,0,rajar,0
V,rajáramos,0,rajar,0
V,rajáremos,0,rajar,0
V,rajásemos,0,rajar,0
V,rajé,0,rajar,0
V,rajéis,0,rajar,0
V,rajó,0,rajar,0
V,ralea,0,ralear,2
V,raleaba,0,ralear,2
V,raleabais,0,ralear,2
V,raleaban,0,ralear,2
V,raleabas,0,ralear,2
V,ralead,0,ralear,2
V,raleada,0,ralear,2
V,raleadas,0,ralear,2
V,raleado,0,ralear,2
V,raleados,0,ralear,2
V,raleamos,0,ralear,2
V,ralean,1,ralear,2
V,raleando,0,ralear,2
V,ralear,0,ralear,2
V,raleara,0,ralear,2
V,ralearais,0,ralear,2
V,ralearan,0,ralear,2
V,ralearas,0,ralear,2
V,raleare,0,ralear,2
V,raleareis,0,ralear,2
V,ralearemos,0,ralear,2
V,ralearen,0,ralear,2
V,raleares,0,ralear,2
V,ralearon,0,ralear,2
V,raleará,0,ralear,2
V,ralearán,0,ralear,2
V,ralearás,0,ralear,2
V,ralearé,0,ralear,2
V,ralearéis,0,ralear,2
V,ralearía,0,ralear,2
V,ralearíais,0,ralear,2
V,ralearíamos,0,ralear,2
V,ralearían,0,ralear,2
V,ralearías,0,ralear,2
V,raleas,0,ralear,2
V,ralease,0,ralear,2
V,raleaseis,0,ralear,2
V,raleasen,0,ralear,2
V,raleases,0,ralear,2
V,raleaste,0,ralear,2
V,raleasteis,0,ralear,2
V,ralee,0,ralear,2
V,raleemos,0,ralear,2
V,raleen,0,ralear,2
V,ralees,0,ralear,2
V,raleo,1,ralear,2
V,raleábamos,0,ralear,2
V,raleáis,0,ralear,2
V,raleáramos,0,ralear,2
V,raleáremos,0,ralear,2
V,raleásemos,0,ralear,2
V,raleé,0,ralear,2
V,raleéis,0,ralear,2
V,raleó,0,ralear,2
V,ralla,0,rallar,0
V,rallaba,0,rallar,0
V,rallabais,0,rallar,0
V,rallaban,0,rallar,0
V,rallabas,0,rallar,0
V,rallad,0,rallar,0
V,rallada,0,rallar,0
V,ralladas,0,rallar,0
V,rallado,0,rallar,0
V,rallados,0,rallar,0
V,rallamos,0,rallar,0
V,rallan,0,rallar,0
V,rallando,0,rallar,0
V,rallar,0,rallar,0
V,rallara,0,rallar,0
V,rallarais,0,rallar,0
V,rallaran,0,rallar,0
V,rallaras,0,rallar,0
V,rallare,0,rallar,0
V,rallareis,0,rallar,0
V,rallaremos,0,rallar,0
V,rallaren,0,rallar,0
V,rallares,0,rallar,0
V,rallaron,0,rallar,0
V,rallará,0,rallar,0
V,rallarán,0,rallar,0
V,rallarás,0,rallar,0
V,rallaré,0,rallar,0
V,rallaréis,0,rallar,0
V,rallaría,0,rallar,0
V,rallaríais,0,rallar,0
V,rallaríamos,0,rallar,0
V,rallarían,0,rallar,0
V,rallarías,0,rallar,0
V,rallas,0,rallar,0
V,rallase,0,rallar,0
V,rallaseis,0,rallar,0
V,rallasen,0,rallar,0
V,rallases,0,rallar,0
V,rallaste,0,rallar,0
V,rallasteis,0,rallar,0
V,ralle,0,rallar,0
V,rallemos,0,rallar,0
V,rallen,0,rallar,0
V,ralles,0,rallar,0
V,rallo,0,rallar,0
V,rallábamos,0,rallar,0
V,ralláis,0,rallar,0
V,ralláramos,0,rallar,0
V,ralláremos,0,rallar,0
V,rallásemos,0,rallar,0
V,rallé,0,rallar,0
V,ralléis,0,rallar,0
V,ralló,0,rallar,0
V,ramifica,0,ramificar,0
V,ramificaba,0,ramificar,0
V,ramificabais,0,ramificar,0
V,ramificaban,0,ramificar,0
V,ramificabas,0,ramificar,0
V,ramificad,0,ramificar,0
V,ramificada,0,ramificar,0
V,ramificadas,0,ramificar,0
V,ramificado,0,ramificar,0
V,ramificados,0,ramificar,0
V,ramificamos,0,ramificar,0
V,ramifican,0,ramificar,0
V,ramificando,0,ramificar,0
V,ramificar,0,ramificar,0
V,ramificara,0,ramificar,0
V,ramificarais,0,ramificar,0
V,ramificaran,0,ramificar,0
V,ramificaras,0,ramificar,0
V,ramificare,0,ramificar,0
V,ramificareis,0,ramificar,0
V,ramificaremos,0,ramificar,0
V,ramificaren,0,ramificar,0
V,ramificares,0,ramificar,0
V,ramificaron,0,ramificar,0
V,ramificará,0,ramificar,0
V,ramificarán,0,ramificar,0
V,ramificarás,0,ramificar,0
V,ramificaré,0,ramificar,0
V,ramificaréis,0,ramificar,0
V,ramificaría,0,ramificar,0
V,ramificaríais,0,ramificar,0
V,ramificaríamos,0,ramificar,0
V,ramificarían,0,ramificar,0
V,ramificarías,0,ramificar,0
V,ramificas,0,ramificar,0
V,ramificase,0,ramificar,0
V,ramificaseis,0,ramificar,0
V,ramificasen,0,ramificar,0
V,ramificases,0,ramificar,0
V,ramificaste,0,ramificar,0
V,ramificasteis,0,ramificar,0
V,ramifico,0,ramificar,0
V,ramificábamos,0,ramificar,0
V,ramificáis,0,ramificar,0
V,ramificáramos,0,ramificar,0
V,ramificáremos,0,ramificar,0
V,ramificásemos,0,ramificar,0
V,ramificó,0,ramificar,0
V,ramifique,0,ramificar,0
V,ramifiquemos,0,ramificar,0
V,ramifiquen,0,ramificar,0
V,ramifiques,0,ramificar,0
V,ramifiqué,0,ramificar,0
V,ramifiquéis,0,ramificar,0
V,rapa,0,rapar,5
V,rapaba,0,rapar,5
V,rapabais,0,rapar,5
V,rapaban,0,rapar,5
V,rapabas,0,rapar,5
V,rapad,0,rapar,5
V,rapada,0,rapar,5
V,rapadas,0,rapar,5
V,rapado,1,rapar,5
V,rapados,0,rapar,5
V,rapamos,0,rapar,5
V,rapan,0,rapar,5
V,rapando,0,rapar,5
V,rapar,0,rapar,5
V,rapara,0,rapar,5
V,raparais,0,rapar,5
V,raparan,0,rapar,5
V,raparas,0,rapar,5
V,rapare,0,rapar,5
V,rapareis,0,rapar,5
V,raparemos,0,rapar,5
V,raparen,0,rapar,5
V,rapares,0,rapar,5
V,raparon,2,rapar,5
V,rapará,0,rapar,5
V,raparán,0,rapar,5
V,raparás,0,rapar,5
V,raparé,0,rapar,5
V,raparéis,0,rapar,5
V,raparía,0,rapar,5
V,raparíais,0,rapar,5
V,raparíamos,0,rapar,5
V,raparían,0,rapar,5
V,raparías,0,rapar,5
V,rapas,0,rapar,5
V,rapase,0,rapar,5
V,rapaseis,0,rapar,5
V,rapasen,0,rapar,5
V,rapases,0,rapar,5
V,rapaste,0,rapar,5
V,rapasteis,0,rapar,5
V,rape,2,rapar,5
V,rapemos,0,rapar,5
V,rapen,0,rapar,5
V,rapes,0,rapar,5
V,rapo,0,rapar,5
V,rapábamos,0,rapar,5
V,rapáis,0,rapar,5
V,rapáramos,0,rapar,5
V,rapáremos,0,rapar,5
V,rapásemos,0,rapar,5
V,rapé,0,rapar,5
V,rapéis,0,rapar,5
V,rapó,0,rapar,5
V,rasca,0,rascar,0
V,rascaba,0,rascar,0
V,rascabais,0,rascar,0
V,rascaban,0,rascar,0
V,rascabas,0,rascar,0
V,rascad,0,rascar,0
V,rascada,0,rascar,0
V,rascadas,0,rascar,0
V,rascado,0,rascar,0
V,rascados,0,rascar,0
V,rascamos,0,rascar,0
V,rascan,0,rascar,0
V,rascando,0,rascar,0
V,rascar,0,rascar,0
V,rascara,0,rascar,0
V,rascarais,0,rascar,0
V,rascaran,0,rascar,0
V,rascaras,0,rascar,0
V,rascare,0,rascar,0
V,rascareis,0,rascar,0
V,rascaremos,0,rascar,0
V,rascaren,0,rascar,0
V,rascares,0,rascar,0
V,rascaron,0,rascar,0
V,rascará,0,rascar,0
V,rascarán,0,rascar,0
V,rascarás,0,rascar,0
V,rascaré,0,rascar,0
V,rascaréis,0,rascar,0
V,rascaría,0,rascar,0
V,rascaríais,0,rascar,0
V,rascaríamos,0,rascar,0
V,rascarían,0,rascar,0
V,rascarías,0,rascar,0
V,rascas,0,rascar,0
V,rascase,0,rascar,0
V,rascaseis,0,rascar,0
V,rascasen,0,rascar,0
V,rascases,0,rascar,0
V,rascaste,0,rascar,0
V,rascasteis,0,rascar,0
V,rasco,0,rascar,0
V,rascábamos,0,rascar,0
V,rascáis,0,rascar,0
V,rascáramos,0,rascar,0
V,rascáremos,0,rascar,0
V,rascásemos,0,rascar,0
V,rascó,0,rascar,0
V,rasque,0,rascar,0
V,rasquemos,0,rascar,0
V,rasquen,0,rascar,0
V,rasques,0,rascar,0
V,rasqué,0,rascar,0
V,rasquéis,0,rascar,0
V,rasga,0,rasgar,0
V,rasgaba,0,rasgar,0
V,rasgabais,0,rasgar,0
V,rasgaban,0,rasgar,0
V,rasgabas,0,rasgar,0
V,rasgad,0,rasgar,0
V,rasgada,0,rasgar,0
V,rasgadas,0,rasgar,0
V,rasgado,0,rasgar,0
V,rasgados,0,rasgar,0
V,rasgamos,0,rasgar,0
V,rasgan,0,rasgar,0
V,rasgando,0,rasgar,0
V,rasgar,0,rasgar,0
V,rasgara,0,rasgar,0
V,rasgarais,0,rasgar,0
V,rasgaran,0,rasgar,0
V,rasgaras,0,rasgar,0
V,rasgare,0,rasgar,0
V,rasgareis,0,rasgar,0
V,rasgaremos,0,rasgar,0
V,rasgaren,0,rasgar,0
V,rasgares,0,rasgar,0
V,rasgaron,0,rasgar,0
V,rasgará,0,rasgar,0
V,rasgarán,0,rasgar,0
V,rasgarás,0,rasgar,0
V,rasgaré,0,rasgar,0
V,rasgaréis,0,rasgar,0
V,rasgaría,0,rasgar,0
V,rasgaríais,0,rasgar,0
V,rasgaríamos,0,rasgar,0
V,rasgarían,0,rasgar,0
V,rasgarías,0,rasgar,0
V,rasgas,0,rasgar,0
V,rasgase,0,rasgar,0
V,rasgaseis,0,rasgar,0
V,rasgasen,0,rasgar,0
V,rasgases,0,rasgar,0
V,rasgaste,0,rasgar,0
V,rasgasteis,0,rasgar,0
V,rasgo,0,rasgar,0
V,rasgue,0,rasgar,0
V,rasguemos,0,rasgar,0
V,rasguen,0,rasgar,0
V,rasgues,0,rasgar,0
V,rasgué,0,rasgar,0
V,rasguéis,0,rasgar,0
V,rasgábamos,0,rasgar,0
V,rasgáis,0,rasgar,0
V,rasgáramos,0,rasgar,0
V,rasgáremos,0,rasgar,0
V,rasgásemos,0,rasgar,0
V,rasgó,0,rasgar,0
V,rasguña,0,rasguñar,1
V,rasguñaba,0,rasguñar,1
V,rasguñabais,0,rasguñar,1
V,rasguñaban,0,rasguñar,1
V,rasguñabas,0,rasguñar,1
V,rasguñad,0,rasguñar,1
V,rasguñada,0,rasguñar,1
V,rasguñadas,0,rasguñar,1
V,rasguñado,0,rasguñar,1
V,rasguñados,0,rasguñar,1
V,rasguñamos,0,rasguñar,1
V,rasguñan,0,rasguñar,1
V,rasguñando,0,rasguñar,1
V,rasguñar,0,rasguñar,1
V,rasguñara,0,rasguñar,1
V,rasguñarais,0,rasguñar,1
V,rasguñaran,0,rasguñar,1
V,rasguñaras,0,rasguñar,1
V,rasguñare,0,rasguñar,1
V,rasguñareis,0,rasguñar,1
V,rasguñaremos,0,rasguñar,1
V,rasguñaren,0,rasguñar,1
V,rasguñares,0,rasguñar,1
V,rasguñaron,0,rasguñar,1
V,rasguñará,0,rasguñar,1
V,rasguñarán,0,rasguñar,1
V,rasguñarás,0,rasguñar,1
V,rasguñaré,0,rasguñar,1
V,rasguñaréis,0,rasguñar,1
V,rasguñaría,0,rasguñar,1
V,rasguñaríais,0,rasguñar,1
V,rasguñaríamos,0,rasguñar,1
V,rasguñarían,0,rasguñar,1
V,rasguñarías,0,rasguñar,1
V,rasguñas,0,rasguñar,1
V,rasguñase,0,rasguñar,1
V,rasguñaseis,0,rasguñar,1
V,rasguñasen,0,rasguñar,1
V,rasguñases,0,rasguñar,1
V,rasguñaste,0,rasguñar,1
V,rasguñasteis,0,rasguñar,1
V,rasguñe,0,rasguñar,1
V,rasguñemos,0,rasguñar,1
V,rasguñen,0,rasguñar,1
V,rasguñes,0,rasguñar,1
V,rasguño,1,rasguñar,1
V,rasguñábamos,0,rasguñar,1
V,rasguñáis,0,rasguñar,1
V,rasguñáramos,0,rasguñar,1
V,rasguñáremos,0,rasguñar,1
V,rasguñásemos,0,rasguñar,1
V,rasguñé,0,rasguñar,1
V,rasguñéis,0,rasguñar,1
V,rasguñó,0,rasguñar,1
V,raspa,0,raspar,0
V,raspaba,0,raspar,0
V,raspabais,0,raspar,0
V,raspaban,0,raspar,0
V,raspabas,0,raspar,0
V,raspad,0,raspar,0
V,raspada,0,raspar,0
V,raspadas,0,raspar,0
V,raspado,0,raspar,0
V,raspados,0,raspar,0
V,raspamos,0,raspar,0
V,raspan,0,raspar,0
V,raspando,0,raspar,0
V,raspar,0,raspar,0
V,raspara,0,raspar,0
V,rasparais,0,raspar,0
V,rasparan,0,raspar,0
V,rasparas,0,raspar,0
V,raspare,0,raspar,0
V,raspareis,0,raspar,0
V,rasparemos,0,raspar,0
V,rasparen,0,raspar,0
V,raspares,0,raspar,0
V,rasparon,0,raspar,0
V,raspará,0,raspar,0
V,rasparán,0,raspar,0
V,rasparás,0,raspar,0
V,rasparé,0,raspar,0
V,rasparéis,0,raspar,0
V,rasparía,0,raspar,0
V,rasparíais,0,raspar,0
V,rasparíamos,0,raspar,0
V,rasparían,0,raspar,0
V,rasparías,0,raspar,0
V,raspas,0,raspar,0
V,raspase,0,raspar,0
V,raspaseis,0,raspar,0
V,raspasen,0,raspar,0
V,raspases,0,raspar,0
V,raspaste,0,raspar,0
V,raspasteis,0,raspar,0
V,raspe,0,raspar,0
V,raspemos,0,raspar,0
V,raspen,0,raspar,0
V,raspes,0,raspar,0
V,raspo,0,raspar,0
V,raspábamos,0,raspar,0
V,raspáis,0,raspar,0
V,raspáramos,0,raspar,0
V,raspáremos,0,raspar,0
V,raspásemos,0,raspar,0
V,raspé,0,raspar,0
V,raspéis,0,raspar,0
V,raspó,0,raspar,0
V,rasura,0,rasurar,0
V,rasuraba,0,rasurar,0
V,rasurabais,0,rasurar,0
V,rasuraban,0,rasurar,0
V,rasurabas,0,rasurar,0
V,rasurad,0,rasurar,0
V,rasurada,0,rasurar,0
V,rasuradas,0,rasurar,0
V,rasurado,0,rasurar,0
V,rasurados,0,rasurar,0
V,rasuramos,0,rasurar,0
V,rasuran,0,rasurar,0
V,rasurando,0,rasurar,0
V,rasurar,0,rasurar,0
V,rasurara,0,rasurar,0
V,rasurarais,0,rasurar,0
V,rasuraran,0,rasurar,0
V,rasuraras,0,rasurar,0
V,rasurare,0,rasurar,0
V,rasurareis,0,rasurar,0
V,rasuraremos,0,rasurar,0
V,rasuraren,0,rasurar,0
V,rasurares,0,rasurar,0
V,rasuraron,0,rasurar,0
V,rasurará,0,rasurar,0
V,rasurarán,0,rasurar,0
V,rasurarás,0,rasurar,0
V,rasuraré,0,rasurar,0
V,rasuraréis,0,rasurar,0
V,rasuraría,0,rasurar,0
V,rasuraríais,0,rasurar,0
V,rasuraríamos,0,rasurar,0
V,rasurarían,0,rasurar,0
V,rasurarías,0,rasurar,0
V,rasuras,0,rasurar,0
V,rasurase,0,rasurar,0
V,rasuraseis,0,rasurar,0
V,rasurasen,0,rasurar,0
V,rasurases,0,rasurar,0
V,rasuraste,0,rasurar,0
V,rasurasteis,0,rasurar,0
V,rasure,0,rasurar,0
V,rasuremos,0,rasurar,0
V,rasuren,0,rasurar,0
V,rasures,0,rasurar,0
V,rasuro,0,rasurar,0
V,rasurábamos,0,rasurar,0
V,rasuráis,0,rasurar,0
V,rasuráramos,0,rasurar,0
V,rasuráremos,0,rasurar,0
V,rasurásemos,0,rasurar,0
V,rasuré,0,rasurar,0
V,rasuréis,0,rasurar,0
V,rasuró,0,rasurar,0
V,raya,0,rayar,6
V,rayaba,0,rayar,6
V,rayabais,0,rayar,6
V,rayaban,0,rayar,6
V,rayabas,0,rayar,6
V,rayad,0,rayar,6
V,rayada,0,rayar,6
V,rayadas,0,rayar,6
V,rayado,0,rayar,6
V,rayados,0,rayar,6
V,rayamos,0,rayar,6
V,rayan,0,rayar,6
V,rayando,0,rayar,6
V,rayar,0,rayar,6
V,rayara,0,rayar,6
V,rayarais,0,rayar,6
V,rayaran,0,rayar,6
V,rayaras,0,rayar,6
V,rayare,0,rayar,6
V,rayareis,0,rayar,6
V,rayaremos,0,rayar,6
V,rayaren,0,rayar,6
V,rayares,0,rayar,6
V,rayaron,0,rayar,6
V,rayará,0,rayar,6
V,rayarán,0,rayar,6
V,rayarás,0,rayar,6
V,rayaré,0,rayar,6
V,rayaréis,0,rayar,6
V,rayaría,0,rayar,6
V,rayaríais,0,rayar,6
V,rayaríamos,0,rayar,6
V,rayarían,0,rayar,6
V,rayarías,0,rayar,6
V,rayas,2,rayar,6
V,rayase,0,rayar,6
V,rayaseis,0,rayar,6
V,rayasen,0,rayar,6
V,rayases,0,rayar,6
V,rayaste,0,rayar,6
V,rayasteis,0,rayar,6
V,raye,0,rayar,6
V,rayemos,0,rayar,6
V,rayen,0,rayar,6
V,rayes,0,rayar,6
V,rayo,4,rayar,6
V,rayábamos,0,rayar,6
V,rayáis,0,rayar,6
V,rayáramos,0,rayar,6
V,rayáremos,0,rayar,6
V,rayásemos,0,rayar,6
V,rayé,0,rayar,6
V,rayéis,0,rayar,6
V,rayó,0,rayar,6
V,razona,0,razonar,10
V,razonaba,0,razonar,10
V,razonabais,0,razonar,10
V,razonaban,0,razonar,10
V,razonabas,0,razonar,10
V,razonad,0,razonar,10
V,razonada,0,razonar,10
V,razonadas,0,razonar,10
V,razonado,0,razonar,10
V,razonados,0,razonar,10
V,razonamos,0,razonar,10
V,razonan,0,razonar,10
V,razonando,0,razonar,10
V,razonar,0,razonar,10
V,razonara,0,razonar,10
V,razonarais,0,razonar,10
V,razonaran,0,razonar,10
V,razonaras,0,razonar,10
V,razonare,0,razonar,10
V,razonareis,0,razonar,10
V,razonaremos,0,razonar,10
V,razonaren,0,razonar,10
V,razonares,0,razonar,10
V,razonaron,0,razonar,10
V,razonará,0,razonar,10
V,razonarán,0,razonar,10
V,razonarás,0,razonar,10
V,razonaré,0,razonar,10
V,razonaréis,0,razonar,10
V,razonaría,0,razonar,10
V,razonaríais,0,razonar,10
V,razonaríamos,0,razonar,10
V,razonarían,0,razonar,10
V,razonarías,0,razonar,10
V,razonas,0,razonar,10
V,razonase,0,razonar,10
V,razonaseis,0,razonar,10
V,razonasen,0,razonar,10
V,razonases,0,razonar,10
V,razonaste,0,razonar,10
V,razonasteis,0,razonar,10
V,razone,0,razonar,10
V,razonemos,0,razonar,10
V,razonen,0,razonar,10
V,razones,10,razonar,10
V,razono,0,razonar,10
V,razonábamos,0,razonar,10
V,razonáis,0,razonar,10
V,razonáramos,0,razonar,10
V,razonáremos,0,razonar,10
V,razonásemos,0,razonar,10
V,razoné,0,razonar,10
V,razonéis,0,razonar,10
V,razonó,0,razonar,10
V,reacciona,1,reaccionar,5
V,reaccionaba,0,reaccionar,5
V,reaccionabais,0,reaccionar,5
V,reaccionaban,0,reaccionar,5
V,reaccionabas,0,reaccionar,5
V,reaccionad,0,reaccionar,5
V,reaccionada,0,reaccionar,5
V,reaccionadas,0,reaccionar,5
V,reaccionado,1,reaccionar,5
V,reaccionados,0,reaccionar,5
V,reaccionamos,0,reaccionar,5
V,reaccionan,0,reaccionar,5
V,reaccionando,0,reaccionar,5
V,reaccionar,0,reaccionar,5
V,reaccionara,0,reaccionar,5
V,reaccionarais,0,reaccionar,5
V,reaccionaran,0,reaccionar,5
V,reaccionaras,0,reaccionar,5
V,reaccionare,0,reaccionar,5
V,reaccionareis,0,reaccionar,5
V,reaccionaremos,0,reaccionar,5
V,reaccionaren,0,reaccionar,5
V,reaccionares,0,reaccionar,5
V,reaccionaron,0,reaccionar,5
V,reaccionará,0,reaccionar,5
V,reaccionarán,0,reaccionar,5
V,reaccionarás,0,reaccionar,5
V,reaccionaré,0,reaccionar,5
V,reaccionaréis,0,reaccionar,5
V,reaccionaría,0,reaccionar,5
V,reaccionaríais,0,reaccionar,5
V,reaccionaríamos,0,reaccionar,5
V,reaccionarían,0,reaccionar,5
V,reaccionarías,0,reaccionar,5
V,reaccionas,0,reaccionar,5
V,reaccionase,0,reaccionar,5
V,reaccionaseis,0,reaccionar,5
V,reaccionasen,0,reaccionar,5
V,reaccionases,0,reaccionar,5
V,reaccionaste,0,reaccionar,5
V,reaccionasteis,0,reaccionar,5
V,reaccione,0,reaccionar,5
V,reaccionemos,0,reaccionar,5
V,reaccionen,0,reaccionar,5
V,reacciones,1,reaccionar,5
V,reacciono,0,reaccionar,5
V,reaccionábamos,0,reaccionar,5
V,reaccionáis,0,reaccionar,5
V,reaccionáramos,0,reaccionar,5
V,reaccionáremos,0,reaccionar,5
V,reaccionásemos,0,reaccionar,5
V,reaccioné,0,reaccionar,5
V,reaccionéis,0,reaccionar,5
V,reaccionó,2,reaccionar,5
V,realice,4,realizar,960
V,realicemos,0,realizar,960
V,realicen,5,realizar,960
V,realices,0,realizar,960
V,realicé,0,realizar,960
V,realicéis,0,realizar,960
V,realiza,67,realizar,960
V,realizaba,6,realizar,960
V,realizabais,0,realizar,960
V,realizaban,1,realizar,960
V,realizabas,0,realizar,960
V,realizad,0,realizar,960
V,realizada,62,realizar,960
V,realizadas,33,realizar,960
V,realizado,79,realizar,960
V,realizados,15,realizar,960
V,realizamos,1,realizar,960
V,realizan,45,realizar,960
V,realizando,29,realizar,960
V,realizar,120,realizar,960
V,realizara,3,realizar,960
V,realizarais,0,realizar,960
V,realizaran,0,realizar,960
V,realizaras,0,realizar,960
V,realizare,0,realizar,960
V,realizareis,0,realizar,960
V,realizaremos,0,realizar,960
V,realizaren,0,realizar,960
V,realizares,0,realizar,960
V,realizaron,73,realizar,960
V,realizará,87,realizar,960
V,realizarán,20,realizar,960
V,realizarás,0,realizar,960
V,realizaré,0,realizar,960
V,realizaréis,0,realizar,960
V,realizaría,3,realizar,960
V,realizaríais,0,realizar,960
V,realizaríamos,0,realizar,960
V,realizarían,0,realizar,960
V,realizarías,0,realizar,960
V,realizas,0,realizar,960
V,realizase,0,realizar,960
V,realizaseis,0,realizar,960
V,realizasen,0,realizar,960
V,realizases,0,realizar,960
V,realizaste,0,realizar,960
V,realizasteis,0,realizar,960
V,realizo,0,realizar,960
V,realizábamos,0,realizar,960
V,realizáis,0,realizar,960
V,realizáramos,0,realizar,960
V,realizáremos,0,realizar,960
V,realizásemos,0,realizar,960
V,realizó,307,realizar,960
V,reanima,0,reanimar,0
V,reanimaba,0,reanimar,0
V,reanimabais,0,reanimar,0
V,reanimaban,0,reanimar,0
V,reanimabas,0,reanimar,0
V,reanimad,0,reanimar,0
V,reanimada,0,reanimar,0
V,reanimadas,0,reanimar,0
V,reanimado,0,reanimar,0
V,reanimados,0,reanimar,0
V,reanimamos,0,reanimar,0
V,reaniman,0,reanimar,0
V,reanimando,0,reanimar,0
V,reanimar,0,reanimar,0
V,reanimara,0,reanimar,0
V,reanimarais,0,reanimar,0
V,reanimaran,0,reanimar,0
V,reanimaras,0,reanimar,0
V,reanimare,0,reanimar,0
V,reanimareis,0,reanimar,0
V,reanimaremos,0,reanimar,0
V,reanimaren,0,reanimar,0
V,reanimares,0,reanimar,0
V,reanimaron,0,reanimar,0
V,reanimará,0,reanimar,0
V,reanimarán,0,reanimar,0
V,reanimarás,0,reanimar,0
V,reanimaré,0,reanimar,0
V,reanimaréis,0,reanimar,0
V,reanimaría,0,reanimar,0
V,reanimaríais,0,reanimar,0
V,reanimaríamos,0,reanimar,0
V,reanimarían,0,reanimar,0
V,reanimarías,0,reanimar,0
V,reanimas,0,reanimar,0
V,reanimase,0,reanimar,0
V,reanimaseis,0,reanimar,0
V,reanimasen,0,reanimar,0
V,reanimases,0,reanimar,0
V,reanimaste,0,reanimar,0
V,reanimasteis,0,reanimar,0
V,reanime,0,reanimar,0
V,reanimemos,0,reanimar,0
V,reanimen,0,reanimar,0
V,reanimes,0,reanimar,0
V,reanimo,0,reanimar,0
V,reanimábamos,0,reanimar,0
V,reanimáis,0,reanimar,0
V,reanimáramos,0,reanimar,0
V,reanimáremos,0,reanimar,0
V,reanimásemos,0,reanimar,0
V,reanimé,0,reanimar,0
V,reaniméis,0,reanimar,0
V,reanimó,0,reanimar,0
V,rebana,0,rebanar,0
V,rebanaba,0,rebanar,0
V,rebanabais,0,rebanar,0
V,rebanaban,0,rebanar,0
V,rebanabas,0,rebanar,0
V,rebanad,0,rebanar,0
V,rebanada,0,rebanar,0
V,rebanadas,0,rebanar,0
V,rebanado,0,rebanar,0
V,rebanados,0,rebanar,0
V,rebanamos,0,rebanar,0
V,rebanan,0,rebanar,0
V,rebanando,0,rebanar,0
V,rebanar,0,rebanar,0
V,rebanara,0,rebanar,0
V,rebanarais,0,rebanar,0
V,rebanaran,0,rebanar,0
V,rebanaras,0,rebanar,0
V,rebanare,0,rebanar,0
V,rebanareis,0,rebanar,0
V,rebanaremos,0,rebanar,0
V,rebanaren,0,rebanar,0
V,rebanares,0,rebanar,0
V,rebanaron,0,rebanar,0
V,rebanará,0,rebanar,0
V,rebanarán,0,rebanar,0
V,rebanarás,0,rebanar,0
V,rebanaré,0,rebanar,0
V,rebanaréis,0,rebanar,0
V,rebanaría,0,rebanar,0
V,rebanaríais,0,rebanar,0
V,rebanaríamos,0,rebanar,0
V,rebanarían,0,rebanar,0
V,rebanarías,0,rebanar,0
V,rebanas,0,rebanar,0
V,rebanase,0,rebanar,0
V,rebanaseis,0,rebanar,0
V,rebanasen,0,rebanar,0
V,rebanases,0,rebanar,0
